Episode,HouseholdID,Total Reward,Selected Encryption Ratio,Average Attack Duration,Average ASR Mean,Sum Remaining Entropy,Average Memory MiB,Summation Error,Deviation Error,Encryption Time,Decryption Time,Summation Operations Time,Deviation Operations Time
2115,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-1.751016,0.3,0.00573865570292853,0.9999999999999999,0.09374343955075104,0.5824175824175826,1.3988707705953772e-05,2.457028077715732e-12,0.08172744342326317,0.0,0.0,0.0
2116,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-1.647392,0.3,0.00573865570292853,0.9999999999999999,0.07185544331179941,0.5824175824175826,5.4541541917808735e-06,2.618141001557698e-12,0.0,0.0,0.0,0.0
2117,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-1.678948,0.3,0.00573865570292853,0.9999999999999999,0.10340184458413879,0.5824175824175826,1.5063580010490152e-05,1.7360401986708662e-12,0.0,0.0,0.0,0.0
2118,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.6966249,0.3,0.00573865570292853,0.9999999999999999,0.1210788334081887,0.5824175824175826,1.489062038556799e-05,1.3168075797392121e-12,0.0,0.0,0.0,0.0
2119,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-1.6776658,0.3,0.00573865570292853,0.9999999999999999,0.10212214299674494,0.5824175824175826,1.2548271533269733e-05,4.787055259235248e-13,0.0,0.0,0.0,0.0
2120,d1f0f31d-17e2-484a-9b09-6b7cfc568102.csv,-1.678948,0.3,0.00573865570292853,0.9999999999999999,0.10340184458413879,0.5824175824175826,1.5063580010490152e-05,1.7360401986708662e-12,0.0,0.0,0.0,0.0
2121,85653d39-0e18-411e-abcd-689056140d21.csv,-2.2830045,0.3,0.00573865570292853,0.9999999999999999,0.10203438171737664,0.5824175824175826,1.412737986110864e-05,9.81435992307075e-13,0.1418689029124843,0.0,0.0,0.4635559621835926
2122,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.6190284,0.3,0.00573865570292853,0.9999999999999999,0.04349378777295858,0.5824175824175826,3.427442157448658e-06,2.0403725192089763e-12,0.0,0.0,0.0,0.0
2123,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
2124,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.8350865,0.3,0.00573865570292853,0.9999999999999999,0.11772267813945195,0.5824175824175826,2.0139973998874103e-05,1.919943828719242e-12,0.1418124320585038,0.0,0.0,0.0
2125,e41dddd2-87dd-4d4b-bdb6-9859c34768f1.csv,-1.7393504,0.3,0.00573865570292853,0.9999999999999999,0.03778239205004905,0.5824175824175826,9.03768407435066e-06,4.91482013035525e-14,0.07782389564186185,0.0,0.0,0.04820390547746449
2126,f5850315-552a-440f-9871-173212ad467f.csv,-1.6895165,0.3,0.00573865570292853,0.9999999999999999,0.1139741078315733,0.5824175824175826,1.1270410884221211e-05,1.7279579909931313e-12,0.0,0.0,0.0,0.0
2127,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.7676153,0.3,0.00573865570292853,0.9999999999999999,0.050212387689021754,0.5824175824175826,2.7918554048410384e-06,1.8943594779478607e-13,0.1418689029124843,0.0,0.0,0.0
2128,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.6038156,0.3,0.00573865570292853,0.9999999999999999,0.02827836681299706,0.5824175824175826,5.96890117286758e-06,1.267283249239192e-10,0.0,0.0,0.0,0.0
2129,e363b1f3-f503-48b4-b87c-98fe07632c02.csv,-2.125295,0.5,0.00014911052827026872,0.9954954954954952,-0.0018967869398388267,0.7252747252747254,1.3664245307904223e-08,4.207785350762209e-15,0.0,0.0,0.14117394630296473,0.26542645115380703
2130,6fffd62f-739b-4202-973d-df2d07470d87.csv,-1.5904474,0.2,0.017611196178711985,0.9708108108108106,0.05471602617962467,0.0,6.540135491707242e-06,3.595884610774631e-13,0.5860474637527706,0.0,0.0,0.0
2131,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.0316228,0.2,0.017611196178711985,0.9708108108108106,0.08193785888302185,0.0,7.520572276151868e-06,1.0022881109163317e-13,0.0,0.0,0.0,0.0
2132,f12f91f7-81ca-4b7c-a5e8-3b81c4e5720b.csv,-1.1419768,0.2,0.017611196178711985,0.9708108108108106,0.09681871318503912,0.0,1.5528581164862177e-05,9.270820963611024e-13,0.0,0.0,0.0,0.0954651732327853
2133,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-1.2441058,0.2,0.017611196178711985,0.9708108108108106,0.07290389998014651,0.0,1.0505738695056253e-05,6.365209547489934e-13,0.2215139835952169,0.0,0.0,0.0
2134,85653d39-0e18-411e-abcd-689056140d21.csv,-1.0517316,0.2,0.017611196178711985,0.9708108108108106,0.10203438171737661,0.0,1.9888925205347953e-05,6.214685054026867e-13,0.0,0.0,0.0,0.0
2135,93303633-fdc8-4139-907e-7388d1b92ed5.csv,-1.0109901,0.2,0.017611196178711985,0.9708108108108106,0.06130605096775787,0.0,6.746259001184387e-06,5.417953608329507e-13,0.0,0.0,0.0,0.0
2136,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-2.258669,0.2,0.017611196178711985,0.9708108108108106,0.04501422107835428,0.0,3.7379684748720994e-06,4.5104300592408673e-13,0.0,0.0,0.4292031270406926,0.8347703937822877
2137,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,-1.6160861,0.2,0.017611196178711985,0.9708108108108106,0.02827836681299706,0.0,1.571877513604807e-06,1.8281731336993374e-10,0.0,0.0,0.0,0.6381287717060818
2138,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.0110484,0.2,0.017611196178711985,0.9708108108108106,0.061356473855483436,0.0,1.4617933516544537e-05,4.601342776347207e-13,0.0,0.0,0.0,0.0
2139,e363b1f3-f503-48b4-b87c-98fe07632c02.csv,-1.3043646,0.1,0.01770567977488524,0.9978378378378377,-0.0018967869398388267,0.3296703296703296,4.516087448535054e-08,7.195524460071242e-17,0.0,0.0,0.0,0.0
2140,e76658cf-88ea-4123-8715-0248909dd88b.csv,-2.217264,0.2,0.017611196178711985,0.9708108108108106,0.09739504221372663,0.0,1.5275629525522143e-05,3.930186331623768e-13,0.11887820648567758,0.0,0.9435509450155792,0.10774718825953959
2141,c7f6914b-107e-4a21-b72f-24b473c3e8ec.csv,-1.3885881,0.1,0.01770567977488524,0.9978378378378377,0.08230713456968472,0.3296703296703296,1.962080516646628e-05,5.010191059823329e-13,0.0,0.0,0.0,0.0
2142,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-1.3766592,0.1,0.01770567977488524,0.9978378378378377,0.07038341233538267,0.3296703296703296,1.4443632838532446e-05,8.084946872835517e-13,0.0,0.0,0.0,0.0
2143,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.4410193,0.1,0.01770567977488524,0.9978378378378377,0.008521782015176295,0.3296703296703296,5.236269283752067e-07,2.2666211107192746e-14,0.07718153967783378,0.0,0.0,0.049054127736652894
2144,85653d39-0e18-411e-abcd-689056140d21.csv,-1.4083207,0.1,0.01770567977488524,0.9978378378378377,0.10203438171737664,0.3296703296703296,2.487236970531516e-05,6.163297248805229e-13,0.0,0.0,0.0,0.0
2145,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-1.3788966,0.1,0.01770567977488524,0.9978378378378377,0.07262435340052811,0.3296703296703296,1.0856061673898557e-05,2.807465862456913e-13,0.0,0.0,0.0,0.0
2146,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,-1.5114915,0.1,0.01770567977488524,0.9978378378378377,0.06272776931232374,0.3296703296703296,1.3058832253707256e-05,7.400327965348578e-14,0.0,0.0,0.1424893184320018,0.0
2147,364b9911-6859-464e-a5e3-41149f8e2986.csv,-1.3873045,0.1,0.01770567977488524,0.9978378378378377,0.08101727266375355,0.3296703296703296,2.5935335631772437e-05,2.4480406781368386e-12,0.0,0.0,0.0,0.0
2148,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-1.3756557,0.1,0.01770567977488524,0.9978378378378377,0.0693816729986256,0.3296703296703296,1.2642217750401256e-05,7.763792027676125e-13,0.0,0.0,0.0,0.0
2149,09967234-a409-420a-bc5a-1474bb4790f3.csv,-1.4864712,0.1,0.01770567977488524,0.9978378378378377,0.10558621000437884,0.3296703296703296,2.556355580089977e-05,1.1173699286743628e-12,0.07459799810822638,0.0,0.0,0.0
2150,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-1.3665892,0.1,0.01770567977488524,0.9978378378378377,0.06030557477982579,0.3296703296703296,2.2265072223982093e-05,1.0364394052979923e-14,0.0,0.0,0.0,0.0
2151,2c6c0f07-5a00-4a34-9bfd-30beee6d57c2.csv,-1.3925277,0.1,0.01770567977488524,0.9978378378378377,0.08624755489321814,0.3296703296703296,1.882153742756956e-05,6.172983596283326e-13,0.0,0.0,0.0,0.0
2152,6cecc5e4-b87f-4501-a1d6-66a501a752b7.csv,-1.3564801,0.1,0.01770567977488524,0.9978378378378377,0.05021238768902174,0.3296703296703296,6.412300496388572e-06,1.5486532519908474e-13,0.0,0.0,0.0,0.0
2153,13c202b0-14dc-42da-b5ca-21d132cc23fc.csv,-2.3947816,0.1,0.01770567977488524,0.9978378378378377,0.0884950993265094,0.3296703296703296,2.5093027332553042e-05,1.1662914226543235e-12,0.0,0.0,1.0,0.0
2154,60db3556-743a-4cc2-975a-4ff4c9ad1a55.csv,-1.4503882,0.1,0.01770567977488524,0.9978378378378377,0.014844378782437138,0.3296703296703296,2.817208560114837e-06,3.422520385505713e-13,0.0,0.0,0.1292796238595444,0.0
2155,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.0840182,0.1,0.01770567977488524,0.9978378378378377,0.05471602617962466,0.3296703296703296,9.131050376435097e-06,2.7766488942052607e-13,0.7230316377959426,0.0,0.0,0.0
2156,2cf06c46-efd4-4c3c-8318-e504fc17ad08.csv,-2.1826246,0.1,0.01770567977488524,0.9978378378378377,0.0579113181272218,0.3296703296703296,1.0485351061033207e-05,5.528514777875972e-13,0.0,0.0,0.8184413306714928,0.0
2157,47da96ed-3d5a-4b11-b273-77ce66a8b3d7.csv,-1.3882089,0.1,0.01770567977488524,0.9978378378378377,0.08193785888302185,0.3296703296703296,9.604079727965925e-06,1.062154113036282e-13,0.0,0.0,0.0,0.0
2158,e76658cf-88ea-4123-8715-0248909dd88b.csv,-1.4036765,0.1,0.01770567977488524,0.9978378378378377,0.09739504221372666,0.3296703296703296,2.016904223415999e-05,3.680371398696879e-13,0.0,0.0,0.0,0.0
2159,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-1.3788966,0.1,0.01770567977488524,0.9978378378378377,0.07262435340052811,0.3296703296703296,1.0856061673898557e-05,2.807465862456913e-13,0.0,0.0,0.0,0.0
2160,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-1.3911288,0.1,0.01770567977488524,0.9978378378378377,0.08485346523272383,0.3296703296703296,1.395934951302655e-05,5.088092088516801e-13,0.0,0.0,0.0,0.0
2161,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-1.3088607,0.1,0.01770567977488524,0.9978378378378377,0.0025985967413650933,0.3296703296703296,6.719582916557336e-07,5.4921688649079215e-15,0.0,0.0,0.0,0.0
2162,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-1.4380816,0.1,0.01770567977488524,0.9978378378378377,0.07185544331179944,0.3296703296703296,1.743383726821571e-05,1.961618547831668e-12,0.0,0.0,0.05994738511483852,0.0
2163,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-2.3402576,0.1,0.01770567977488524,0.9978378378378377,0.033996332347916665,0.3296703296703296,1.0,1.6496373291211329e-13,0.0,0.0,0.0,0.0
2164,99dbb947-1f56-4d7c-bdf1-3c756aed0f1e.csv,-1.4240211,0.1,0.01770567977488524,0.9978378378378377,0.11772267813945195,0.3296703296703296,3.7065298371286843e-05,1.567643312714831e-12,0.0,0.0,0.0,0.0
2165,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-0.7929168,0.9,1.0000000000000004,0.0,0.024853514943742095,0.5384615384615383,1.606741273742529e-05,1.7498990559097641e-12,0.4568562675589061,0.0,0.6003227792600332,0.37240659107081797
2166,8b16208d-a25d-4554-abfe-6ab4363c7388.csv,-0.60344034,0.9,1.0000000000000004,0.0,0.03810631661922105,0.5384615384615383,1.979680934473777e-05,9.152195693908981e-13,0.6653960724521056,0.0,0.18808888557195366,0.3733677118855527
2167,456cd5f9-5efa-40bd-8bbf-0f569692c390.csv,-0.9300523,0.9,1.0000000000000004,0.0,0.03044655338206312,0.5384615384615383,1.1400348071143833e-05,3.806636479039032e-13,0.7094433385568873,0.0,0.8516894602309831,0.0
2168,c996d9cf-7826-4154-b141-e3e5e5a7b4aa.csv,0.17682269,0.9,1.0000000000000004,0.0,0.00997016790021059,0.5384615384615383,8.166470640753594e-06,4.230136673553197e-11,0.2869284090748662,0.0,0.18780901916152024,0.0
2169,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,0.07274812,0.9,1.0000000000000004,0.0,0.02671090458332209,0.5384615384615383,7.38846040833275e-06,2.2751977354169057e-13,0.2832083915689015,0.0,0.0,0.2788636594675021
2170,cad98ba0-ebb5-4f15-bc8f-09a617dd4d05.csv,0.07274812,0.9,1.0000000000000004,0.0,0.02671090458332209,0.5384615384615383,7.38846040833275e-06,2.2751977354169057e-13,0.2832083915689015,0.0,0.0,0.2788636594675021
2171,008cfa1c-5152-4b76-a837-b4b799f65dde.csv,-0.38520938,0.9,1.0000000000000004,0.0,0.032603884541208134,0.5384615384615383,1.3252904406049039e-05,1.170439422685516e-12,0.7205822145045389,0.0,0.0,0.29354847653109317
2172,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-0.20924109,0.9,1.0000000000000004,0.0,0.05412405999166911,0.5384615384615383,2.874783238316041e-05,8.588847162517296e-13,0.6106264029477786,0.0,0.20600033583969252,0.0
2173,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-0.43438712,0.9,1.0000000000000004,0.0,0.022032934776802283,0.5384615384615383,7.94465318389272e-06,2.916859427372949e-13,0.8876582948625641,0.0,0.0,0.1862263994011478
2174,0d060044-7b49-4fb7-9ad1-bc0f959d88e1.csv,0.2244732,0.9,1.0000000000000004,0.0,0.06424704013730173,0.5384615384615383,5.12233049891201e-05,5.84956314744842e-12,0.0,0.0,0.0,0.3727670113763435
2175,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-1.0434407,0.2,0.017611196178711985,0.9708108108108106,0.09374343955075104,0.0,1.983745775605074e-05,2.0935294786719092e-12,0.0,0.0,0.0,0.0
2176,fc15a343-5276-4ce0-be8c-34087ae69070.csv,0.51946497,0.9,1.0000000000000004,0.0,0.0478471546969905,0.5384615384615383,2.3320535501122656e-05,1.0694593100935395e-12,0.0,0.0,0.0942030337518891,0.0
2177,9094d2a3-390e-4e13-b576-5187befcf2a9.csv,-1.6802889,0.8,0.29358815625972645,0.40540540540540526,0.06956139007433329,1.0,2.0716934977478543e-05,9.403411846542496e-13,0.0,0.0,0.0,0.5576071788331624
2178,e158012f-5c69-4a20-9a41-f7acde0e0ddd.csv,-0.033804122,0.9,1.0000000000000004,0.0,0.028307915387407897,0.5384615384615383,1.267799125207915e-05,9.601699959564244e-13,0.4788304886140641,0.0,0.18819150325577924,0.0
2179,c0e7463c-8ed6-49b3-b4fd-a69449d8cee5.csv,0.020503072,0.9,1.0000000000000004,0.0,0.036269259601049805,0.5384615384615383,3.94089701543519e-05,2.18754605779062e-11,0.23047167280787204,0.0,0.18856465846969048,0.1856903897160073
2180,f5850315-552a-440f-9871-173212ad467f.csv,0.17336912,0.9,1.0000000000000004,0.0,0.04848115713559637,0.5384615384615383,2.7280901347667124e-05,1.1978043341886402e-12,0.43966089252184715,0.0,0.0,0.0
2181,85653d39-0e18-411e-abcd-689056140d21.csv,0.19421875,0.9,1.0000000000000004,0.0,0.04730672833670824,0.5384615384615383,2.404696955030748e-05,9.72695243501068e-13,0.0,0.0,0.18829412093960485,0.23169480717513655
2182,8ecccc9e-ee7e-4942-a666-1af0c4a7c9cc.csv,0.08306924,0.9,1.0000000000000004,0.0,0.03991138984627141,0.5384615384615383,1.7749474085946162e-05,6.507506221943868e-13,0.14466421018451853,0.0,0.19755769912495103,0.19631816795586238
2183,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-0.43438712,0.9,1.0000000000000004,0.0,0.022032934776802283,0.5384615384615383,7.94465318389272e-06,2.916859427372949e-13,0.8876582948625641,0.0,0.0,0.1862263994011478
2184,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-0.9325478,0.9,1.0000000000000004,0.0,0.04745447120876241,0.5384615384615383,2.1283928668228437e-05,5.254651860226372e-13,0.43259497691753845,0.0,0.18783700580256357,0.926178528191337
2185,09967234-a409-420a-bc5a-1474bb4790f3.csv,0.42777282,0.9,1.0000000000000004,0.0,0.047853223563830885,0.5384615384615383,2.794798472945219e-05,1.5690639600918889e-12,0.0,0.0,0.0,0.18588446218821333
2186,9cbc1567-3633-4ec7-baa4-912a08e1cb88.csv,-1.2108737,0.8,0.29358815625972645,0.40540540540540526,0.041048614478059874,1.0,1.183185913867327e-05,7.769373655519045e-13,0.0,0.0,0.11671362203108383,0.0
2187,f45ff6bf-08c4-450d-bbf3-5597f66c68ba.csv,-0.9325478,0.9,1.0000000000000004,0.0,0.04745447120876241,0.5384615384615383,2.1283928668228437e-05,5.254651860226372e-13,0.43259497691753845,0.0,0.18783700580256357,0.926178528191337
2188,9dae6241-7566-4dbd-b397-13a64fcc6e6c.csv,-1.3062514,0.6,0.015327205431914681,0.9618018018018014,0.1210788334081887,0.2417582417582418,5.123348974508785e-06,9.43816230403442e-13,0.0,0.0,0.0,0.0
2189,1e8c8712-0046-428d-864f-14d2357fb1d5.csv,-1.6041322,0.3,0.00573865570292853,0.9999999999999999,0.028600407444832353,0.5824175824175826,6.069172086662917e-07,3.9920225680581326e-14,0.0,0.0,0.0,0.0
2190,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.2655282,0.3,0.00573865570292853,0.9999999999999999,0.08485346523272383,0.5824175824175826,4.719438232677772e-06,7.659706420795422e-13,0.14189713833947454,0.0,0.0,0.4632417496095447
2191,364b9911-6859-464e-a5e3-41149f8e2986.csv,-2.2798483,0.3,0.00573865570292853,0.9999999999999999,0.08101727266375355,0.5824175824175826,6.388940798544328e-06,3.0397894304309585e-12,0.15273248344698093,0.0,0.0,0.4705610542756014
2192,6fffd62f-739b-4202-973d-df2d07470d87.csv,-2.2293706,0.3,0.00573865570292853,0.9999999999999999,0.05471602617962467,0.5824175824175826,4.239522391523587e-06,4.224602893614651e-13,0.07118857029915435,0.0,0.5279306677612553,0.0
2193,0f19a0e2-0ac9-4039-a80f-50db5d2de392.csv,-1.7968538,0.3,0.00573865570292853,0.9999999999999999,0.04256095356413488,0.5824175824175826,3.1381914685886424e-06,3.4351521372916827e-13,0.17875848827523894,0.0,0.0,0.0
2194,8d2aa3f4-dab3-40e7-873c-af846d4e2a9c.csv,-1.6205469,0.3,0.00573865570292853,0.9999999999999999,0.04501422107835428,0.5824175824175826,1.5011822603787194e-06,4.1508980739019485e-13,0.0,0.0,0.0,0.0
2195,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.6222575,0.3,0.00573865570292853,0.9999999999999999,0.04671852043595873,0.5824175824175826,7.74891377593781e-06,6.260856104014953e-13,0.0,0.0,0.0,0.0
2196,3fc0af02-ec0a-4572-9824-2b11c6990e4a.csv,-2.8042326,0.3,0.00573865570292853,0.9999999999999999,0.033996332347916665,0.5824175824175826,0.9999978768046207,2.1398557248818943e-13,0.14185478519898917,0.0,0.0,0.05285240326411415
2197,b62dd682-92d6-4d55-a406-dbab9268388f.csv,-2.397183,0.3,0.00573865570292853,0.9999999999999999,0.07960316916514029,0.5824175824175826,7.874392866657459e-06,1.1337566672331058e-12,0.0,0.0,0.0,0.7420407182529781
2198,693f9c40-4699-4ef5-b18a-3300cfd91572.csv,-1.7559773,0.6,0.015327205431914681,0.9618018018018014,0.061356473855483436,0.2417582417582418,8.695443659636565e-06,1.376823364449762e-12,0.5094447503282369,0.0,0.0,0.0
2199,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
2200,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-2.403568,0.3,0.00573865570292853,0.9999999999999999,0.002598596741365094,0.5824175824175826,2.6976917193607164e-07,1.2767057773853814e-14,0.0,0.0,0.8254379909323283,0.0
2201,1fe45385-e790-4855-a2fe-7284313ec322.csv,-1.7845922,0.3,0.00573865570292853,0.9999999999999999,0.06723538420501521,0.5824175824175826,6.0886717263811775e-06,5.967422817113915e-13,0.14181949091525137,0.0,0.0,0.0
2202,128c9821-8849-46d6-a7a7-5709ec799f94.csv,-1.6190284,0.3,0.00573865570292853,0.9999999999999999,0.04349378777295858,0.5824175824175826,3.427442157448658e-06,2.0403725192089763e-12,0.0,0.0,0.0,0.0
2203,fc15a343-5276-4ce0-be8c-34087ae69070.csv,-1.6792014,0.3,0.00573865570292853,0.9999999999999999,0.10365445757106945,0.5824175824175826,1.5722816418347762e-05,1.2402732852046261e-12,0.0,0.0,0.0,0.0
2204,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.8334711,0.3,0.00573865570292853,0.9999999999999999,0.008521782015176295,0.5824175824175826,7.920006800163541e-07,2.0522024948021714e-12,0.14191125605296967,0.0,0.10750601712782432,0.0
2205,f5a28746-11f7-423f-9ae0-204a9b6d50ac.csv,-1.6222575,0.3,0.00573865570292853,0.9999999999999999,0.04671852043595873,0.5824175824175826,7.74891377593781e-06,6.260856104014953e-13,0.0,0.0,0.0,0.0
2206,e363b1f3-f503-48b4-b87c-98fe07632c02.csv,-2.125295,0.5,0.00014911052827026872,0.9954954954954952,-0.0018967869398388267,0.7252747252747254,1.3664245307904223e-08,4.207785350762209e-15,0.0,0.0,0.14117394630296473,0.26542645115380703
2207,e14e44b0-1b85-4343-a618-61e92984adfd.csv,-1.7513534,0.3,0.00573865570292853,0.9999999999999999,0.08117338299794827,0.5824175824175826,7.328674804470989e-06,7.342029726292095e-13,0.0,0.0,0.09464149112823479,0.0
2208,e76658cf-88ea-4123-8715-0248909dd88b.csv,-1.6729361,0.3,0.00573865570292853,0.9999999999999999,0.09739504221372666,0.5824175824175826,9.825697839272314e-06,7.575854552557654e-13,0.0,0.0,0.0,0.0
2209,c5c103dc-1812-474c-8d40-03e844585f5b.csv,-1.751016,0.3,0.00573865570292853,0.9999999999999999,0.09374343955075104,0.5824175824175826,1.3988707705953772e-05,2.457028077715732e-12,0.08172744342326317,0.0,0.0,0.0
2210,cd2a63c5-e1ab-4000-a286-9628f856af4b.csv,-1.647392,0.3,0.00573865570292853,0.9999999999999999,0.07185544331179941,0.5824175824175826,5.4541541917808735e-06,2.618141001557698e-12,0.0,0.0,0.0,0.0
2211,85653d39-0e18-411e-abcd-689056140d21.csv,-2.2830045,0.3,0.00573865570292853,0.9999999999999999,0.10203438171737664,0.5824175824175826,1.412737986110864e-05,9.81435992307075e-13,0.1418689029124843,0.0,0.0,0.4635559621835926
2212,77852396-f4a2-4d47-a864-8723417d9591.csv,-1.8334711,0.3,0.00573865570292853,0.9999999999999999,0.008521782015176295,0.5824175824175826,7.920006800163541e-07,2.0522024948021714e-12,0.14191125605296967,0.0,0.10750601712782432,0.0
2213,b88ecde4-b4fc-4b25-80da-e5229a2f09e3.csv,-2.3928652,0.5,0.00014911052827026872,0.9954954954954952,0.002598596741365094,0.7252747252747254,2.0251716363945746e-07,1.712641661403889e-14,0.29772140104188727,0.0,0.0,0.3719537553023372
2214,2aa6ee4b-eadb-4d51-9737-8cf5de22210a.csv,-2.2895882,0.5,0.00014911052827026872,0.9954954954954952,0.08485346523272383,0.7252747252747254,2.8270489914718458e-06,6.413859017242483e-13,0.28954018607146387,0.0,0.19460044405470456,0.0
